Date,Open,High,Low,Close,Volume,Size
1992/10/5,676.47,702.32,668.9,679.62,9411600,109752839
1992/10/6,682.92,692.62,664.27,674.24,7161300,97525768
1992/10/7,676.56,676.84,664.43,665.26,5383000,60947452
1992/10/8,648.96,671.67,640.22,643.69,8453200,96306257
1992/10/9,664.44,668.73,643.68,660.29,9394700,114917315
1992/10/12,687.45,713.77,661.99,690.57,11075200,149660957
1992/10/13,694.1,701.3,669.56,673.99,11223800,158357828
1992/10/14,661.07,673.94,648.84,663.75,10552500,142121787
1992/10/15,654.33,667,650.92,663.53,7575800,106075266
1992/10/16,664,668.57,661.2,664.75,6885100,91893604
1992/10/19,643.8,667.46,632.4,632.4,8103900,100268787
1992/10/20,634.43,663.65,604.5,616.29,9460900,103067023
1992/10/21,597.15,616.29,577.23,585.7,9192700,107881921
1992/10/22,557.03,584.91,535.79,539.8,13872800,149734168
1992/10/23,534.41,577.52,524.07,559.73,11498100,114178026
1992/10/26,539.5,561.5,504.81,506.94,12565700,125484300
1992/10/27,465.75,506.28,448.28,450.28,14138800,128776631
1992/10/28,466.73,470.98,447.93,463.21,11631100,103788751
1992/10/29,468.72,484.51,455.22,484.25,12405900,94125299
1992/10/30,494.66,507.25,484.45,507.25,14651000,129964633
1992/11/2,471.18,508.81,465.55,477.61,12622600,99006888
1992/11/3,481.34,487.07,465.6,479.81,12554300,90717080
1992/11/4,474.82,481.6,465.09,469.9,12859000,85452806
1992/11/5,460.96,470.89,457.03,462.63,9546400,72446923
1992/11/6,460.54,468.59,455.73,457.05,7379100,52648375
1992/11/9,439.81,459.04,424.68,428.61,9562200,71923496
1992/11/10,404.49,428.34,391.17,400.53,12466100,89992268
1992/11/11,402.79,410.16,388.32,410.16,10491400,70781591
1992/11/12,408.42,416.22,402.33,415.79,12112000,87130771
1992/11/13,418.49,421.67,413.3,414.09,11676300,79106313
1992/11/16,402.02,415.64,397.63,399.32,10707400,67165775
1992/11/17,390.09,399.08,386.85,393.52,10076200,67791565
1992/11/18,400.01,407.61,389.59,407.61,9328500,59699465
1992/11/19,409.61,412.23,395.16,398.95,11503000,76385024
1992/11/20,394.9,401.44,394.31,401.44,8647700,55774221
1992/11/23,404.05,410.57,401.82,410.39,13331400,91610670
1992/11/24,414.84,448.44,410.81,440.04,17509500,125234973
1992/11/25,485.16,571.63,441.54,571.63,30292800,264883555
1992/11/26,674.74,752.32,562.01,562.01,38763300,451184729
1992/11/27,593.68,682.4,490.54,637.67,26691500,303435908
1992/11/30,682.08,727.13,637.67,724.6,37065500,466139378
1992/12/1,718.99,749.89,713.85,716.74,21540400,262537145
1992/12/2,694.88,722.2,690.63,722.2,18142100,232763872
1992/12/3,760.65,826.06,739.03,808.2,30101400,444369468
1992/12/4,833.23,841.02,807.02,807.02,30575300,461615536
1992/12/7,765.87,803.12,757.34,793.25,25074200,339071272
1992/12/8,796.63,811.57,743.9,753.94,43366000,596425620
1992/12/9,737.94,752.89,661.66,676.45,27620400,342674186
1992/12/10,668.46,693.41,592.78,625.23,22743900,258176435
1992/12/11,664.61,735.62,628.91,722.28,30749000,372690512
1992/12/14,741.06,748.19,668.07,705.07,18814100,231872157
1992/12/15,699.83,713.9,682.24,682.24,14170300,166198346
1992/12/16,671.45,690.25,663.17,685.82,12133100,135191465
1992/12/17,689.14,707.82,685.65,707.82,11680200,150199561
1992/12/18,715.72,721.26,690.45,698.13,10233600,142493090
1992/12/21,709.87,731.68,697.7,731.68,27703700,411629042
1992/12/22,731.58,731.9,724.74,725.78,18332200,233273303
1992/12/23,723.84,736.27,721.44,732.05,11315900,138606924
1992/12/24,731.55,758.59,731.31,758.59,16675200,217228556
1992/12/25,768.68,781.36,761.89,764.28,26168700,366033313
1992/12/28,764.43,772.29,756.89,757.31,15216700,178234855
1992/12/29,759.54,769.61,754.54,768.91,14986400,187125991
1992/12/30,775.07,777.43,767.07,767.52,15273500,194586541
1992/12/31,765.86,784.03,765.41,780.39,13551100,180355057
1993/1/4,784.13,816.64,777.16,814.04,18385000,263005157
1993/1/5,813.34,859.19,813.34,858.72,34009800,495873699
1993/1/6,881,883.42,843.16,847.44,40287100,543263434
1993/1/7,855.8,868.97,849.53,868.97,26844700,353814537
1993/1/8,882.57,893.86,878.33,889.47,37343200,606896180
1993/1/11,913.44,977.42,901.47,977.42,63885100,902280903
1993/1/12,1001.93,1028.43,982.15,987.26,62439900,860616649
1993/1/13,996.41,1024.05,973.3,1024.05,39530700,552202132
1993/1/14,1053.91,1088.6,1036.03,1086.43,63840400,936366199
1993/1/15,1083.6,1099.83,1054.46,1063.76,46630300,698121234
1993/1/18,1067.98,1078.03,1052.8,1055.32,33836900,496584101
1993/1/19,1053.52,1064.08,991.83,991.83,33261000,587916256
1993/1/20,990.09,1050.11,984.74,1043.31,25837600,388841873
1993/1/21,1051.6,1077.82,1046.18,1074.26,30186400,466198978
1993/1/22,1074.36,1109.59,1073.64,1100.31,32564300,497124542
1993/1/27,1126.37,1162.44,1113.57,1162.44,47263200,764462848
1993/1/28,1182.39,1186.21,1146.9,1150.37,46010100,772350150
1993/1/29,1156.84,1198.48,1140.24,1198.48,52009700,753545419
1993/2/1,1242.35,1278.5,1222.18,1278.5,68344100,1288016301
1993/2/2,1292.4,1325.24,1291.99,1310.58,61441300,1186359140
1993/2/3,1321.63,1326.19,1265.7,1300.56,56056600,1007197899
1993/2/4,1323.13,1371.58,1297.46,1371.58,55691600,1114135580
1993/2/5,1371.34,1404.64,1325.85,1332.96,65156400,1385290762
1993/2/8,1339.59,1393.34,1334.19,1393.17,62254100,1134661079
1993/2/9,1427.33,1483.52,1426.48,1474.92,76479200,1635836013
1993/2/10,1500.52,1528.51,1448.07,1454.46,78879600,1776944135
1993/2/11,1495.92,1497.01,1364.67,1397.38,73165800,1362061246
1993/2/12,1378.2,1458.76,1352.27,1458.76,85377900,1160274659
1993/2/15,1544.1,1544.1,1499.1,1536.82,71643700,1598791284
1993/2/16,1555.15,1558.95,1504.36,1513.48,49370700,1218624520
1993/2/17,1515.25,1533.58,1502.88,1504,37401700,956165283
1993/2/18,1503.72,1538.61,1497.79,1508.22,44231600,997229051
1993/2/19,1471.56,1514.46,1441.07,1499.74,50456900,1482042855
1993/2/22,1487.84,1527.13,1453.31,1456.29,47799900,941933209
1993/2/23,1420.63,1466.07,1346.15,1367.36,47146300,992925980
1993/2/24,1310.04,1346.48,1196.47,1264.96,72096000,1506185151
1993/2/25,1271.2,1421.35,1261.76,1410.36,59558300,1400826307
1993/2/26,1436.99,1444.05,1320.89,1339.88,65026200,1613234400
1993/3/1,1328.22,1339.1,1199.73,1199.73,42590100,891107151
1993/3/2,1207.57,1285.17,1186.34,1245.11,39995600,858824231
1993/3/3,1263.74,1267.54,1220.03,1231.77,19353900,378409798
1993/3/4,1231.92,1244.65,1131.29,1159.13,27796700,529912414
1993/3/5,1116.41,1180.58,1026.18,1109.54,48499200,919757136
1993/3/8,1133.52,1325.49,1133.46,1209.65,75931400,1862036565
1993/3/9,1160.13,1209.66,1129.81,1137.79,39165800,861924159
1993/3/10,1099.52,1190.33,1089.36,1188.97,30179000,691215624
1993/3/11,1219.47,1261.8,1196.25,1261.8,44817800,1060954130
1993/3/12,1280.37,1286.07,1231.39,1236.37,40211000,970839381
1993/3/15,1226.66,1241.04,1171.73,1171.73,25675500,488143496
1993/3/16,1167.91,1222.55,1155.1,1222.55,24317400,435521868
1993/3/17,1238.8,1239.33,1193.59,1202.85,16570700,297425645
1993/3/18,1203.2,1206.59,1171.43,1184.48,17671500,295856049
1993/3/19,1188.37,1207.56,1171.73,1174.99,26366300,418083130
1993/3/22,1148.29,1179.05,1036.92,1036.92,37713800,620035557
1993/3/23,1035.6,1035.63,958.42,971.25,35024800,520749991
1993/3/24,965.58,996.58,956.97,956.97,22016900,296481061
1993/3/25,963.53,965.96,913.74,945.42,21946500,299417350
1993/3/26,969.24,1039.76,945.93,1039.76,51256800,728573236
1993/3/29,1008.4,1047.88,961.49,970.45,24421700,340546967
1993/3/30,973.08,992.11,958.05,958.05,27161600,305391081
1993/3/31,953.29,957.94,918.4,925.91,23505600,286447768
1993/4/1,921.59,949.77,915.59,947.23,13829400,198180628
1993/4/2,953.51,968.05,940.55,944.01,18497800,266862134
1993/4/5,945.58,947.9,924.49,947.87,18006000,169059757
1993/4/6,949.81,1064.87,949.05,1059.62,53894300,707362603
1993/4/7,1108.64,1158.74,1076.45,1099.62,101968400,1727397283
1993/4/8,1099.62,1238.87,1099.62,1238.87,104426900,1807168026
1993/4/9,1322.07,1340.91,1236.46,1243.02,106908500,1965253247
1993/4/12,1254.62,1276.41,1195.57,1203.54,63895800,1210578597
1993/4/13,1204.75,1297.84,1201.07,1297.36,66812100,1330795934
1993/4/14,1304.33,1341.19,1247.83,1272.39,88080900,1890574128
1993/4/15,1265.3,1298.34,1255.94,1278.84,59730500,1191252333
1993/4/16,1282.79,1287.08,1211.83,1214.75,65147000,1327288548
1993/4/19,1203.85,1241.86,1185.76,1223.22,47857700,879194836
1993/4/20,1257.1,1257.1,1233.72,1235.52,45007400,941172014
1993/4/21,1234.71,1243.47,1220.09,1222.56,28027500,496725114
1993/4/22,1227.1,1267.35,1220.27,1267.35,34489200,701230968
1993/4/23,1288.51,1295.76,1255.87,1260.25,55684900,1176186591
1993/4/26,1298.92,1345.73,1282.54,1345.61,77438500,1926985073
1993/4/27,1379.43,1391.42,1360.83,1363.44,91152800,2046093867
1993/4/28,1371.1,1382.83,1357.91,1372.5,68809400,1321925573
1993/4/29,1377.04,1392.62,1348.38,1349.68,50255400,1018376992
1993/4/30,1341.54,1363.11,1336.59,1358.78,39949000,797397267
1993/5/3,1365.15,1380.5,1349.98,1352.24,59518900,1049649640
1993/5/4,1352.08,1365.92,1234.55,1241.16,71292400,1645647949
1993/5/5,1232.65,1273.13,1204.06,1246.82,46009600,936945044
1993/5/6,1250.39,1250.39,1151.49,1162.92,46567800,938699570
1993/5/7,1194.26,1210.78,1159.16,1199.81,43220800,857568714
1993/5/10,1216.72,1221.98,1110.94,1128.29,39738100,765991758
1993/5/11,1124.85,1138.49,1107.66,1136.74,24142100,430077227
1993/5/12,1138.52,1160.51,1133.93,1140.19,24862900,488317421
1993/5/13,1140.21,1177.28,1140.21,1177.28,19331600,357621675
1993/5/14,1180.46,1201.44,1161.19,1167.47,25702500,489705090
1993/5/17,1162.07,1162.07,1097.61,1140.04,19483200,333078582
1993/5/18,1140.04,1148.34,1128.75,1130.26,19490200,331719524
1993/5/19,1129.1,1147.22,1127.43,1147.22,11736200,192081454
1993/5/20,1148.56,1175.2,1148.56,1165.4,24387900,400856006
1993/5/21,1177.3,1178.54,1133.2,1143.97,15356400,246662051
1993/5/24,1136.29,1143.97,1024.69,1026.13,38697200,579288745
1993/5/25,1020.32,1020.32,965.29,997.95,30106400,475956563
1993/5/26,1003.89,1008.55,992.94,995.45,20256500,314099557
1993/5/27,1001.19,1001.63,942.21,963.61,25302200,317362905
1993/5/28,962.21,980.96,959.25,972.77,21841900,315795628
1993/5/31,975.05,980.03,930.64,935.48,34190800,306805758
1993/6/1,935.9,935.9,859.48,928.58,27585800,314435712
1993/6/2,958.61,1081.2,904.32,1081.2,99884600,1628528335
1993/6/3,1102.08,1177.91,961.32,1018.29,110374800,2173711837
1993/6/4,1024.74,1031.03,981.89,1004.3,50104000,851142215
1993/6/7,1006.26,1068.84,982.03,1064.98,44956300,814523430
1993/6/8,1094.11,1101.69,1054.31,1074.58,101236300,1900171924
1993/6/9,1071.33,1081.18,1053.32,1065.19,45470500,678490178
1993/6/10,1069.36,1070.06,1040.38,1044.44,32304400,579510685
1993/6/11,1043.94,1052.56,1024.2,1047,27958200,480181975
1993/6/14,1046.07,1046.07,990.16,1000.43,42187200,806081807
1993/6/15,998.7,1002.96,981.84,1001.61,23373500,373596584
1993/6/16,1004.4,1013.81,997.33,1004.24,15029700,253329625
1993/6/17,998.21,1016.23,998,998,13433400,211535316
1993/6/18,994.2,1007.25,989.21,1005.98,14863400,241336414
1993/6/21,1003.98,1003.98,967.74,977.61,17526600,270902247
1993/6/22,972.1,987.07,971.63,981.13,16305300,127836813
1993/6/23,981.4,991.21,980.53,986.02,13603400,109287820
1993/6/24,985.62,993.8,974.17,980.17,13740500,134036885
1993/6/25,979.93,1041.22,979.93,1006.64,22439600,297413142
1993/6/28,1006.63,1010.52,983.97,1002.42,32836400,484217730
1993/6/29,1008.23,1037.49,1002.61,1028.44,83242800,1457107867
1993/6/30,1037.89,1043.05,1003.86,1007.05,58065100,1099510219
1993/7/1,1000.8,1009.89,980.05,997.53,39904300,636201668
1993/7/2,995.7,1002.87,986.98,986.98,26405000,372539438
1993/7/5,976.67,980.92,946.87,952.31,28641700,436289437
1993/7/6,938.42,938.42,895.69,897.64,32622400,474771432
1993/7/7,897.22,909.93,869.65,903.79,23399600,324469338
1993/7/8,904.46,909.11,895.62,896.16,12023600,162379214
1993/7/9,896.16,896.24,865.31,868.57,17493600,229738968
1993/7/12,855.5,855.5,828.55,845.52,43384900,529178252
1993/7/13,853.66,870.05,853.66,870.05,28432600,376501250
1993/7/14,870.05,870.05,833.08,836.39,30815700,469981412
1993/7/15,833.89,847.3,830.61,838.7,17923400,224503569
1993/7/16,841.62,849.66,839.28,846.87,19016300,269163246
1993/7/19,846.87,849.04,836.71,836.98,33605800,236299402
1993/7/20,835.79,838.34,803.22,808.21,19428100,242551608
1993/7/21,809.53,820.07,808.2,811.74,16293700,123306367
1993/7/22,812.1,815.53,804.1,815.53,14895900,97550083
1993/7/23,816.08,818.55,811.47,813.54,20272400,141189516
1993/7/26,810.07,810.07,787.8,787.81,24545900,207633379
1993/7/27,788.19,798.85,777.73,791.62,14811000,170851610
1993/7/28,792.88,818.06,791.23,798.33,43947300,498868356
1993/7/29,801.16,810.63,801.16,806.67,25966700,250169321
1993/7/30,810.09,901.12,810.09,881.07,122213600,1433113660
1993/8/2,885.31,913.15,842.35,843.27,132710100,1448179729
1993/8/3,842.29,853.35,830.67,832.72,30748000,358107604
1993/8/4,833.4,855.86,823,850.54,34327800,270618186
1993/8/5,853.71,863.94,842.72,849.3,53832900,555636234
1993/8/6,841.39,860.73,841.39,855.52,52406900,617720857
1993/8/9,866.65,887.45,861.34,885.27,108823500,1363211702
1993/8/10,897.46,911.77,861.19,862.08,143881100,1667451502
1993/8/11,862.4,883.02,861.78,883.02,43553100,452147747
1993/8/12,896.74,917.96,893.51,917.04,101568900,1075040528
1993/8/13,929.42,947.26,922.52,947.26,133246700,1516946222
1993/8/16,969.9,1023.87,967.35,1023.87,143288200,1921106517
1993/8/17,1042.42,1042.47,973.48,974.11,154271900,2096220716
1993/8/18,974.11,988.14,947.93,947.93,64282800,850556056
1993/8/19,944.58,980.43,944.47,968.51,44829700,625743991
1993/8/20,973,977.39,937.99,946.54,45125600,571391152
1993/8/23,933.72,937.3,888.68,893.23,49770400,634803709
1993/8/24,878.09,902.3,873.13,894.44,34221300,378520859
1993/8/25,904.74,921.21,904.74,911.4,28567300,341720097
1993/8/26,913.27,914.15,896,903.91,17018100,190396627
1993/8/27,903.47,903.77,886.3,894.59,41133200,520241141
1993/8/30,901.09,911.18,884.51,899.27,23177000,252390516
1993/8/31,895.76,909.72,893.99,895.68,16909200,176446051
1993/9/1,898.01,900.18,886.57,893.97,24555300,191908085
1993/9/2,894.27,901.39,893,901.39,17155500,147371225
1993/9/3,907.89,926.11,905.71,922.69,32316800,398265403
1993/9/6,940.46,947.53,933.74,947.53,49780900,649253849
1993/9/7,947.12,947.12,908.29,909.04,34594400,451367167
1993/9/8,907.98,918.26,896.56,909.13,26397800,313453611
1993/9/9,911.95,914.79,900.82,901.66,23705200,324868153
1993/9/10,887.83,908.91,887.65,903.56,17150400,185086021
1993/9/13,895.62,895.62,873.55,879.24,29506100,340126519
1993/9/14,875.14,879.93,865.61,876.62,13893600,159394198
1993/9/15,876.38,903.24,876.25,880.78,10019100,112045396
1993/9/16,885.02,885.79,874.35,875.08,11453800,116415508
1993/9/17,874.51,883.17,868.74,881.41,14235900,169477764
1993/9/20,875.97,878.23,865.74,875,17712200,173295869
1993/9/21,875.13,896.68,875.13,890.23,26600000,293478269
1993/9/22,891.05,892.32,881.04,881.24,17943200,165165033
1993/9/23,882.68,888.82,881.68,884.02,17234900,163735314
1993/9/24,873.16,915.06,864.38,875.81,46708500,563624417
1993/9/27,876.61,884.3,876.39,880.98,31215800,318674114
1993/9/28,886.11,898.15,883.92,898.15,55959100,546514627
1993/9/29,904.76,909.84,885.46,886.12,48869400,462858165
1993/9/30,887.13,896.58,883.55,890.27,52482900,605073885
1993/10/4,895.69,901.37,891.33,892.55,56342800,607846564
1993/10/5,894.37,896,885.04,885.86,35740200,363078031
1993/10/6,886.33,891.13,879.42,885.04,43647800,593003169
1993/10/7,887,934.4,880.99,887.62,161861500,3399255163
1993/10/8,897.72,898.9,874.28,874.76,119502900,2224780979
1993/10/11,872.95,879.68,866.93,868.38,63513000,1026969788
1993/10/12,868.48,875.62,866.85,871.42,55400900,766727489
1993/10/13,874.36,879.29,854.79,859.7,60754500,799373652
1993/10/14,858.33,859.48,848.53,855.04,41746600,575074604
1993/10/15,855.67,862.54,854.97,856.92,26842600,366012591
1993/10/18,852.82,852.82,835.25,835.25,55446500,538242355
1993/10/19,839.2,846.39,836.77,839.6,57658300,570494575
1993/10/20,843.58,846.78,837.97,843.85,69159100,768565448
1993/10/21,846.25,846.43,831.87,832.25,74261100,1074852707
1993/10/22,827.75,844.5,818.81,818.81,105635000,2003889303
1993/10/25,792.78,797.48,774.54,784.97,81370700,1186694909
1993/10/26,789.25,792.43,781.13,783.23,99552100,1845364169
1993/10/27,787.79,789.41,776.41,778.38,90103100,1728830357
1993/10/28,779.64,829.1,778.27,824.66,116073400,1599118356
1993/10/29,834.51,834.79,809.8,814.82,99924000,1379399372
1993/11/1,801.86,823.25,801.86,816.71,64697100,1008124913
1993/11/2,821.85,824.49,810.81,812.67,54900300,836746019
1993/11/3,812.63,814.74,804.73,805.71,57187400,728918287
1993/11/4,804.66,806.66,793.32,804.26,50440200,697552888
1993/11/5,804.26,816.4,803.03,814.39,51853100,614876487
1993/11/8,833.26,836.99,819.09,836.99,81818500,1062075597
1993/11/9,840.89,846.15,834.75,846.15,67988100,823214853
1993/11/10,848.45,856.77,828.66,833.17,116909000,2198480162
1993/11/11,836.55,851.44,836.55,848.27,111497300,2055609595
1993/11/12,858.2,868.91,858.2,865.97,98310900,1456374558
1993/11/15,875.8,893.42,875.8,890.46,135435800,1650500026
1993/11/16,890.92,891.43,876.61,880.33,127861400,1532187336
1993/11/17,881.93,894.96,881.93,887.65,106297500,1191454971
1993/11/18,895.69,903.28,892.41,903.07,87749300,1064898030
1993/11/19,907.41,924.67,904.6,924.67,162073100,1951330109
1993/11/22,924.67,954.35,898.49,949.77,188434100,2476503732
1993/11/23,955.82,971.46,949.82,957.95,213569100,2876177076
1993/11/24,955.24,963.62,945.43,953.23,189382200,2704579636
1993/11/25,959.9,992.89,959.9,986.69,235481800,3356404026
1993/11/26,986.69,1011.76,963.46,965.39,191899300,2803763271
1993/11/29,968.44,974.85,956.34,972.96,138663700,1897047722
1993/11/30,984.54,990.4,979.08,984.93,160317700,2254273768
1993/12/1,993.67,993.74,971.49,974.8,121788100,1800027998
1993/12/2,974.35,980.94,964.43,972.8,77822800,1060103710
1993/12/3,975.65,982.1,970.1,980.67,80622900,1156016155
1993/12/6,986.12,1004.01,979.72,995.72,206296800,2847891391
1993/12/7,1006.7,1022.34,1006.7,1022.34,240283500,3824018717
1993/12/8,1044.85,1044.85,1004.02,1009.67,222364300,3360829590
1993/12/9,1016.78,1016.78,969.95,984.9,124642100,2004910110
1993/12/10,986.02,994.48,957.65,978.57,128458300,1855793983
1993/12/13,982.38,982.38,947.83,950.77,98669900,1274016256
1993/12/14,942.01,953.67,914.95,925.2,92058400,1152829568
1993/12/15,926.05,940.61,903.82,940.61,98840700,1239677687
1993/12/16,941.43,948.36,908.08,908.08,97996900,1384912879
1993/12/17,884.47,913.33,884.47,901.7,90274400,1138956346
1993/12/20,823.77,836.04,750.46,783.79,131958100,1526089481
1993/12/21,786.82,840.34,778.93,840.34,123916500,1368258693
1993/12/22,837.54,852.63,819.68,821.19,206019600,2844880041
1993/12/23,820.54,839.41,820.54,833.77,103124700,1013048752
1993/12/24,841.66,845.07,828.81,834.39,91848100,949737073
1993/12/27,841.49,843.97,837.83,839.9,100494000,1156364505
1993/12/28,851.38,854.65,836.17,839.57,143802600,1933943948
1993/12/29,839.56,839.56,820.06,821.16,93701200,1155119657
1993/12/30,819.14,835.21,816.36,826.23,73974700,802905958
1993/12/31,829.16,834.86,825.46,833.8,69706300,687526733
1994/1/3,837.7,840.65,831.66,833.9,101005600,1040770780
1994/1/4,835.97,836.97,829.89,832.69,65274300,685044165
1994/1/5,829.3,847.05,823.1,846.98,89412100,967102995
1994/1/6,850.78,869.33,850.78,869.33,184511700,1949735706
1994/1/7,875.18,883.99,873.01,879.64,168688400,1737614190
1994/1/10,891.99,900.3,889.73,900.3,187595100,1862660022
1994/1/11,903.54,907.09,884,891.79,136850000,1566664158
1994/1/12,891.83,900.23,885.88,888.04,127429900,1275418429
1994/1/13,889.02,899.14,888.8,897.46,80792100,1360389038
1994/1/14,900.13,900.99,842.62,849.23,242925400,2485634530
1994/1/17,861.34,868.88,856.5,859.28,108350100,1018437198
1994/1/18,859.3,859.3,826.01,835.06,95269400,1120853368
1994/1/19,835.08,835.08,794.17,807.5,96166000,877192947
1994/1/20,791,804.25,777.83,802.61,89765000,778183317
1994/1/21,800.55,815.75,794.97,812.88,83184300,649490892
1994/1/24,830.16,839.2,824.42,839.2,125290700,864688624
1994/1/25,838.06,842.04,815.23,815.89,139728600,827019861
1994/1/26,828.34,828.4,810.32,812.41,85449200,658691162
1994/1/27,813.54,819.79,813.54,818.6,38743700,306905586
1994/1/28,818.32,818.34,795.07,799.26,96816300,889295718
1994/1/31,781.54,781.74,760.78,770.25,81296000,675073533
1994/2/1,770.25,770.28,750.61,755.15,49170200,405089897
1994/2/2,753.1,772.2,753.1,772.2,58287900,458798589
